STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,TAVG
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2004-09,0,75
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2004-10,1.7,65.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2004-11,0.82,51.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2004-12,0.95,44.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-01,3.13,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-02,1.01,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-03,2.31,57.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-04,0.97,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-05,0.89,68.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-06,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-07,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-08,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-09,0,71.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-10,,68.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-11,0.18,56.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2005-12,1.61,50.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-01,4.16,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-02,0.15,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-03,2.81,51.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-04,4.47,59.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-05,0.53,70.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-06,0,79
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-07,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-08,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-09,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-10,0.26,62.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-11,0.03,54.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2006-12,0.44,46.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-01,0.32,44.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-02,1.6,50.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-03,0.33,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-04,0.03,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-05,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-06,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-07,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-08,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-09,0.03,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-10,0.88,62.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-11,0.1,56.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2007-12,1.41,44.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-01,2.27,47.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-03,0,56.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-04,0,60.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-05,0.36,68.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-06,0,76.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-07,0,81.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-08,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-09,0,76.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-10,0,66.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-11,1.89,56.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2008-12,1.28,44.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-01,1.15,47.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-02,1.08,50.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-03,0.18,55.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-04,0.31,61.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-05,0.4,73
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-06,0.19,74
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-07,0,82.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-08,0,79.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-09,0.02,78
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-10,1.47,62.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-11,0.17,54.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2009-12,1.72,46.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-01,1.48,48.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-02,2.24,52.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-03,0.62,55.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-04,2.06,57.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-05,0.28,63.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-06,0,75.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-07,0,80.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-08,0,78
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-09,0,73.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-10,0.67,67.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-11,0.88,52.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2010-12,6.33,50.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-02,0.95,49.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-03,2.37,54.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-04,0.36,59.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-05,0.34,65.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-06,0.6,71.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-07,0,79.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-08,0,79.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-09,0,77.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-10,0,66.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2011-12,0,44.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-01,0.43,48.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-02,0.31,51.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-03,1.6,54.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-04,2.78,59.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-05,0,69.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-06,0.35,75.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-07,0,79.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-08,0,82.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-09,0,77.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2012-12,1.69,49
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2013-02,0.9,48.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2013-03,0.51,58.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2013-04,0,64.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2013-06,0,77.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2013-09,0,73.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-02,1.14,53.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-03,1.48,59.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-04,0.66,63.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-05,0.1,70.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-06,0,76.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-07,0,82.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-08,0,80.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-09,0.05,77.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-10,0,68.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-11,1.16,56
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2014-12,2.6,51.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-01,0.14,47
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-02,1.48,56.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-03,0.11,62.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-04,0.65,62.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-05,0,67.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-06,0.02,79.2
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-07,0,80.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-09,0,76.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-10,1.27,69
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-11,0.81,51.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2015-12,1.5,45.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-01,2.44,49.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-02,0.75,54.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-03,1.96,58
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-04,0.66,63.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-05,0.32,70
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-06,0.05,77.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-07,0,80.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-08,0,
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-09,0,74.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-10,0.68,64.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-11,0.04,56.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2016-12,2.02,46.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-01,4.87,47.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-02,2.72,53.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-03,1.97,57.4
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-04,1.39,61
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-05,0.11,69.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-06,0.06,78.9
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-09,0.1,76.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-10,0.1,64.8
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2017-11,0.2,57.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-02,0.67,52.1
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-03,3.43,54.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-04,0.82,62.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-05,0,68.5
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-06,0,76.3
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-07,0,84.6
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-09,0,74.7
USC00049367,"VISALIA, CA US",36.32833,-119.2997,92.4,2018-10,0,65.9
